,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group,trust_score,favor_score,trust_binary,voting_for_coded,party_coded,flesch_coded
2,35959061,male,18-29,republican,Donald Trump,CA,First Draft: Hillary Clinton Promises Not to Be ‘Deporter in Chief’,http://www.nytimes.com/politics/first-draft/2016/01/12/hillary-clinton-promises-not-to-be-deporter-in-chief/,The New York Times,Hillary Clinton,8.4,8.4,63.7,Immigration,Unfavorable,Agree,B,1,-1,Agree,2,2,-1
3,35959061,male,18-29,republican,Donald Trump,CA,First Draft: Hillary Clinton to Open Asian-American Outreach Effort in California,http://www.nytimes.com/politics/first-draft/2016/01/07/hillary-clinton-to-open-asian-american-outreach-effort-in-california/,The New York Times,Hillary Clinton,9.5,8.4,55.24,Immigration,Favorable,Strongly Agree,B,2,1,Agree,2,2,0
4,35959061,male,18-29,republican,Donald Trump,CA,"First Draft: Donald Trump Backer Gets $1 Million Back, Then Donates It Again",http://www.nytimes.com/politics/first-draft/2016/02/03/donald-trump-backer-gets-1-million-back-then-donates-it-again/,The New York Times,Donald Trump,5.2,6.4,77.23,Campaign Finance,Favorable,Agree,B,1,1,Agree,2,2,-1
5,34510906,male,18-29,republican,Donald Trump,CA,First Draft: Bernie Sanders Promises to Keep Pressing the Campaign,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-promises-to-keep-pressing-the-campaign/,The New York Times,Bernie Sanders,8.7,10.0,68.1,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,2,2,0
6,34510906,male,18-29,republican,Donald Trump,CA,Bernie Sanders' Simon & Garfunkel ad raises goose bumps,http://www.cnn.com/2016/01/24/opinions/donald-trump-bernie-sanders-ads-lippert/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,2,2,1
7,34510906,male,18-29,republican,Donald Trump,CA,First Draft: Hillary Clinton Promises Not to Be ‘Deporter in Chief’,http://www.nytimes.com/politics/first-draft/2016/01/12/hillary-clinton-promises-not-to-be-deporter-in-chief/,The New York Times,Hillary Clinton,8.4,8.4,63.7,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,2,2,-1
8,34510906,male,18-29,republican,Donald Trump,CA,First Draft: Hillary Clinton to Open Asian-American Outreach Effort in California,http://www.nytimes.com/politics/first-draft/2016/01/07/hillary-clinton-to-open-asian-american-outreach-effort-in-california/,The New York Times,Hillary Clinton,9.5,8.4,55.24,Immigration,Unfavorable,Agree,B,1,-1,Agree,2,2,0
9,34510906,male,18-29,republican,Donald Trump,CA,"First Draft: Donald Trump Backer Gets $1 Million Back, Then Donates It Again",http://www.nytimes.com/politics/first-draft/2016/02/03/donald-trump-backer-gets-1-million-back-then-donates-it-again/,The New York Times,Donald Trump,5.2,6.4,77.23,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,2,2,-1
10,7876293,female,50-64,democrat,Hillary Clinton,IN,First Draft: Bernie Sanders Promises to Keep Pressing the Campaign,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-promises-to-keep-pressing-the-campaign/,The New York Times,Bernie Sanders,8.7,10.0,68.1,Campaign Finance,Neutral,Agree,B,1,0,Agree,1,1,0
11,7876293,female,50-64,democrat,Hillary Clinton,IN,Bernie Sanders' Simon & Garfunkel ad raises goose bumps,http://www.cnn.com/2016/01/24/opinions/donald-trump-bernie-sanders-ads-lippert/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Immigration,Favorable,Neutral,B,0,1,Neutral,1,1,1
12,7876293,female,50-64,democrat,Hillary Clinton,IN,First Draft: Hillary Clinton Promises Not to Be ‘Deporter in Chief’,http://www.nytimes.com/politics/first-draft/2016/01/12/hillary-clinton-promises-not-to-be-deporter-in-chief/,The New York Times,Hillary Clinton,8.4,8.4,63.7,Immigration,Neutral,Agree,B,1,0,Agree,1,1,-1
13,7876293,female,50-64,democrat,Hillary Clinton,IN,First Draft: Hillary Clinton to Open Asian-American Outreach Effort in California,http://www.nytimes.com/politics/first-draft/2016/01/07/hillary-clinton-to-open-asian-american-outreach-effort-in-california/,The New York Times,Hillary Clinton,9.5,8.4,55.24,Immigration,Neutral,Agree,B,1,0,Agree,1,1,0
14,7876293,female,50-64,democrat,Hillary Clinton,IN,"First Draft: Donald Trump Backer Gets $1 Million Back, Then Donates It Again",http://www.nytimes.com/politics/first-draft/2016/02/03/donald-trump-backer-gets-1-million-back-then-donates-it-again/,The New York Times,Donald Trump,5.2,6.4,77.23,Campaign Finance,Unfavorable,Agree,B,1,-1,Agree,1,1,-1
15,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,First Draft: Bernie Sanders Gets Some Outside Help He Didn’t Ask For,http://www.nytimes.com/politics/first-draft/2016/01/20/bernie-sanders-gets-some-outside-help-he-didnt-ask-for/,The New York Times,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,1,4,0
16,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,Democrats hold key debate amid feuding over Sanders' medical records,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/z1CxBpCWk14/democrats-hold-key-debate-amid-feuding-over-sanders-medical-records.html,Fox News,Bernie Sanders,12.3,11.2,48.13,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,1,4,1
17,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,First Draft: Hillary Clinton Leads in Fund-Raising From Lobbyists,http://www.nytimes.com/politics/first-draft/2016/02/01/hillary-clinton-leads-in-fund-raising-from-lobbyists/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,1,4,0
18,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,First Draft: Donald Trump Says He’ll Release Tax Returns ‘at Some Point’,http://www.nytimes.com/politics/first-draft/2016/02/22/donald-trump-says-hell-release-tax-returns-at-some-point/,The New York Times,Donald Trump,5.6,6.8,76.22,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,1,4,-1
19,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,Trump unscathed in GOP ad wars,http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html,CNN,Donald Trump,12.3,12.4,53.55,Campaign Finance,Favorable,Neutral,B,0,1,Neutral,1,4,1
20,9559045,female,30-49,republican,Ted Cruz,TX,First Draft: Bernie Sanders Gets Some Outside Help He Didn’t Ask For,http://www.nytimes.com/politics/first-draft/2016/01/20/bernie-sanders-gets-some-outside-help-he-didnt-ask-for/,The New York Times,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Unfavorable,Agree,B,1,-1,Agree,4,2,0
21,9559045,female,30-49,republican,Ted Cruz,TX,Democrats hold key debate amid feuding over Sanders' medical records,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/z1CxBpCWk14/democrats-hold-key-debate-amid-feuding-over-sanders-medical-records.html,Fox News,Bernie Sanders,12.3,11.2,48.13,Campaign Finance,Neutral,Agree,B,1,0,Agree,4,2,1
22,9559045,female,30-49,republican,Ted Cruz,TX,First Draft: Hillary Clinton Leads in Fund-Raising From Lobbyists,http://www.nytimes.com/politics/first-draft/2016/02/01/hillary-clinton-leads-in-fund-raising-from-lobbyists/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Unfavorable,Agree,B,1,-1,Agree,4,2,0
23,9559045,female,30-49,republican,Ted Cruz,TX,First Draft: Donald Trump Says He’ll Release Tax Returns ‘at Some Point’,http://www.nytimes.com/politics/first-draft/2016/02/22/donald-trump-says-hell-release-tax-returns-at-some-point/,The New York Times,Donald Trump,5.6,6.8,76.22,Campaign Finance,Neutral,Agree,B,1,0,Agree,4,2,-1
24,9559045,female,30-49,republican,Ted Cruz,TX,Trump unscathed in GOP ad wars,http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html,CNN,Donald Trump,12.3,12.4,53.55,Campaign Finance,Favorable,Agree,B,1,1,Agree,4,2,1
25,32641084,male,18-29,independent_other,Bernie Sanders,CA,First Draft: Bernie Sanders Gets Some Outside Help He Didn’t Ask For,http://www.nytimes.com/politics/first-draft/2016/01/20/bernie-sanders-gets-some-outside-help-he-didnt-ask-for/,The New York Times,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Neutral,Agree,B,1,0,Agree,3,3,0
26,32641084,male,18-29,independent_other,Bernie Sanders,CA,Democrats hold key debate amid feuding over Sanders' medical records,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/z1CxBpCWk14/democrats-hold-key-debate-amid-feuding-over-sanders-medical-records.html,Fox News,Bernie Sanders,12.3,11.2,48.13,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,3,3,1
27,32641084,male,18-29,independent_other,Bernie Sanders,CA,First Draft: Hillary Clinton Leads in Fund-Raising From Lobbyists,http://www.nytimes.com/politics/first-draft/2016/02/01/hillary-clinton-leads-in-fund-raising-from-lobbyists/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Neutral,Agree,B,1,0,Agree,3,3,0
28,32641084,male,18-29,independent_other,Bernie Sanders,CA,First Draft: Donald Trump Says He’ll Release Tax Returns ‘at Some Point’,http://www.nytimes.com/politics/first-draft/2016/02/22/donald-trump-says-hell-release-tax-returns-at-some-point/,The New York Times,Donald Trump,5.6,6.8,76.22,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,3,3,-1
29,32641084,male,18-29,independent_other,Bernie Sanders,CA,Trump unscathed in GOP ad wars,http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html,CNN,Donald Trump,12.3,12.4,53.55,Campaign Finance,Favorable,Disagree,B,-1,1,Disagree,3,3,1
30,36354308,female,18-29,democrat,Hillary Clinton,CA,First Draft: F.E.C. Tells Sanders Campaign That Some Donors May Have Given Too Much,http://www.nytimes.com/politics/first-draft/2016/02/12/f-e-c-tells-sanders-campaign-that-some-donors-may-have-given-too-much/,The New York Times,Bernie Sanders,9.1,8.0,56.25,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,1,1,0
31,36354308,female,18-29,democrat,Hillary Clinton,CA,Why Cruz is in trouble in Texas,http://www.cnn.com/2016/02/25/politics/ted-cruz-super-tuesday-texas/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,1,1,1
32,36354308,female,18-29,democrat,Hillary Clinton,CA,Cruz to tea party supporters: Don't get 'burned' by fake conservatives,http://www.cnn.com/2016/01/16/politics/ted-cruz-tea-party-rally-donald-trump-marco-rubio/index.html,CNN,Ted Cruz,11.9,12.0,54.56,Immigration,Neutral,Neutral,B,0,0,Neutral,1,1,1
33,36354308,female,18-29,democrat,Hillary Clinton,CA,Trump's closing pitch to Iowa caucus-goers a family affair,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-31-US--2016-Election-The%20Latest/id-3b77ffea54704d26a8f9fcc61ff634b6,the Associated Press,Donald Trump,8.7,8.8,62.68,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,1,1,0
34,36354308,female,18-29,democrat,Hillary Clinton,CA,First Draft: Hispanic Celebrities Denounce Donald Trump and G.O.P. Field,http://www.nytimes.com/politics/first-draft/2016/02/11/hispanic-celebrities-denounce-donald-trump-and-g-o-p-field/,The New York Times,Donald Trump,11.5,9.2,44.75,Immigration,Unfavorable,Strongly Agree,B,2,-1,Agree,1,1,1
35,18053528,male,30-49,no_affiliation,Other,CA,First Draft: F.E.C. Tells Sanders Campaign That Some Donors May Have Given Too Much,http://www.nytimes.com/politics/first-draft/2016/02/12/f-e-c-tells-sanders-campaign-that-some-donors-may-have-given-too-much/,The New York Times,Bernie Sanders,9.1,8.0,56.25,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,6,4,0
36,18053528,male,30-49,no_affiliation,Other,CA,Why Cruz is in trouble in Texas,http://www.cnn.com/2016/02/25/politics/ted-cruz-super-tuesday-texas/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Unfavorable,Neutral,B,0,-1,Neutral,6,4,1
37,18053528,male,30-49,no_affiliation,Other,CA,Cruz to tea party supporters: Don't get 'burned' by fake conservatives,http://www.cnn.com/2016/01/16/politics/ted-cruz-tea-party-rally-donald-trump-marco-rubio/index.html,CNN,Ted Cruz,11.9,12.0,54.56,Immigration,Favorable,Neutral,B,0,1,Neutral,6,4,1
38,18053528,male,30-49,no_affiliation,Other,CA,Trump's closing pitch to Iowa caucus-goers a family affair,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-31-US--2016-Election-The%20Latest/id-3b77ffea54704d26a8f9fcc61ff634b6,the Associated Press,Donald Trump,8.7,8.8,62.68,Campaign Finance,Neutral,Neutral,B,0,0,Neutral,6,4,0
39,18053528,male,30-49,no_affiliation,Other,CA,First Draft: Hispanic Celebrities Denounce Donald Trump and G.O.P. Field,http://www.nytimes.com/politics/first-draft/2016/02/11/hispanic-celebrities-denounce-donald-trump-and-g-o-p-field/,The New York Times,Donald Trump,11.5,9.2,44.75,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,6,4,1
40,32055577,male,50-64,democrat,Bernie Sanders,WI,First Draft: F.E.C. Tells Sanders Campaign That Some Donors May Have Given Too Much,http://www.nytimes.com/politics/first-draft/2016/02/12/f-e-c-tells-sanders-campaign-that-some-donors-may-have-given-too-much/,The New York Times,Bernie Sanders,9.1,8.0,56.25,Campaign Finance,Neutral,Agree,B,1,0,Agree,3,1,0
41,32055577,male,50-64,democrat,Bernie Sanders,WI,Why Cruz is in trouble in Texas,http://www.cnn.com/2016/02/25/politics/ted-cruz-super-tuesday-texas/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Neutral,Agree,B,1,0,Agree,3,1,1
42,32055577,male,50-64,democrat,Bernie Sanders,WI,Cruz to tea party supporters: Don't get 'burned' by fake conservatives,http://www.cnn.com/2016/01/16/politics/ted-cruz-tea-party-rally-donald-trump-marco-rubio/index.html,CNN,Ted Cruz,11.9,12.0,54.56,Immigration,Neutral,Agree,B,1,0,Agree,3,1,1
43,32055577,male,50-64,democrat,Bernie Sanders,WI,Trump's closing pitch to Iowa caucus-goers a family affair,http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-31-US--2016-Election-The%20Latest/id-3b77ffea54704d26a8f9fcc61ff634b6,the Associated Press,Donald Trump,8.7,8.8,62.68,Campaign Finance,Neutral,Agree,B,1,0,Agree,3,1,0
44,32055577,male,50-64,democrat,Bernie Sanders,WI,First Draft: Hispanic Celebrities Denounce Donald Trump and G.O.P. Field,http://www.nytimes.com/politics/first-draft/2016/02/11/hispanic-celebrities-denounce-donald-trump-and-g-o-p-field/,The New York Times,Donald Trump,11.5,9.2,44.75,Immigration,Unfavorable,Agree,B,1,-1,Agree,3,1,1
45,36917158,female,18-29,no_affiliation,Hillary Clinton,IL,"The Ad Campaign: In New Ad, Hillary Clinton Sums Up Her Case for Iowa and New Hampshire Democrats",http://www.nytimes.com/2016/01/21/us/politics/in-new-ad-hillary-clinton-sums-up-her-case-for-iowa-and-new-hampshire-democrats.html,The New York Times,Hillary Clinton,7.9,9.2,70.13,Foreign Policy/National Security,Favorable,Neutral,B,0,1,Neutral,1,4,-1
46,36917158,female,18-29,no_affiliation,Hillary Clinton,IL,First Draft: Digital Ads for Hillary Clinton Focus on Young Women and Equal Pay,http://www.nytimes.com/politics/first-draft/2016/02/29/digital-ads-for-hillary-clinton-focus-on-young-women-and-equal-pay/,The New York Times,Hillary Clinton,9.5,9.6,60.65,Campaign Finance,Favorable,Agree,B,1,1,Agree,1,4,0
47,36917158,female,18-29,no_affiliation,Hillary Clinton,IL,Sources say Feds probing Clinton payola claims,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/cGafgAtCxvQ/sources-say-feds-probing-clinton-payola-claims.html,Fox News,Hillary Clinton,9.5,9.6,60.65,Abortion,Neutral,Neutral,B,0,0,Neutral,1,4,0
48,36917158,female,18-29,no_affiliation,Hillary Clinton,IL,Video suggests Clinton shared info that 'would never be on an unclassified system' normally,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/v6YhQb7Zjpg/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,Unfavorable,Disagree,B,-1,-1,Disagree,1,4,1
49,36917158,female,18-29,no_affiliation,Hillary Clinton,IL,Donald Trump Leads Georgia by Wide Margin,http://blogs.wsj.com/washwire/2016/02/25/donald-trump-leads-georgia-by-wide-margin/,The Wall Street Journal,Donald Trump,4.1,5.2,80.28,Foreign Policy/National Security,Unfavorable,Neutral,B,0,-1,Neutral,1,4,-1
50,23149109,male,30-49,independent_other,Bernie Sanders,NC,"The Ad Campaign: In New Ad, Hillary Clinton Sums Up Her Case for Iowa and New Hampshire Democrats",http://www.nytimes.com/2016/01/21/us/politics/in-new-ad-hillary-clinton-sums-up-her-case-for-iowa-and-new-hampshire-democrats.html,The New York Times,Hillary Clinton,7.9,9.2,70.13,Foreign Policy/National Security,Neutral,Neutral,B,0,0,Neutral,3,3,-1
51,23149109,male,30-49,independent_other,Bernie Sanders,NC,First Draft: Digital Ads for Hillary Clinton Focus on Young Women and Equal Pay,http://www.nytimes.com/politics/first-draft/2016/02/29/digital-ads-for-hillary-clinton-focus-on-young-women-and-equal-pay/,The New York Times,Hillary Clinton,9.5,9.6,60.65,Campaign Finance,Neutral,Strongly Agree,B,2,0,Agree,3,3,0
52,23149109,male,30-49,independent_other,Bernie Sanders,NC,Sources say Feds probing Clinton payola claims,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/cGafgAtCxvQ/sources-say-feds-probing-clinton-payola-claims.html,Fox News,Hillary Clinton,9.5,9.6,60.65,Abortion,Neutral,Neutral,B,0,0,Neutral,3,3,0
53,23149109,male,30-49,independent_other,Bernie Sanders,NC,Video suggests Clinton shared info that 'would never be on an unclassified system' normally,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/v6YhQb7Zjpg/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,Unfavorable,Strongly Agree,B,2,-1,Agree,3,3,1
54,23149109,male,30-49,independent_other,Bernie Sanders,NC,Donald Trump Leads Georgia by Wide Margin,http://blogs.wsj.com/washwire/2016/02/25/donald-trump-leads-georgia-by-wide-margin/,The Wall Street Journal,Donald Trump,4.1,5.2,80.28,Foreign Policy/National Security,Neutral,Agree,B,1,0,Agree,3,3,-1
55,37207829,male,64+,republican,John Kasich,DE,"The Ad Campaign: In New Ad, Hillary Clinton Sums Up Her Case for Iowa and New Hampshire Democrats",http://www.nytimes.com/2016/01/21/us/politics/in-new-ad-hillary-clinton-sums-up-her-case-for-iowa-and-new-hampshire-democrats.html,The New York Times,Hillary Clinton,7.9,9.2,70.13,Foreign Policy/National Security,Neutral,Strongly Agree,B,2,0,Agree,5,2,-1
56,37207829,male,64+,republican,John Kasich,DE,First Draft: Digital Ads for Hillary Clinton Focus on Young Women and Equal Pay,http://www.nytimes.com/politics/first-draft/2016/02/29/digital-ads-for-hillary-clinton-focus-on-young-women-and-equal-pay/,The New York Times,Hillary Clinton,9.5,9.6,60.65,Campaign Finance,Neutral,Strongly Disagree,B,-2,0,Disagree,5,2,0
57,37207829,male,64+,republican,John Kasich,DE,Sources say Feds probing Clinton payola claims,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/cGafgAtCxvQ/sources-say-feds-probing-clinton-payola-claims.html,Fox News,Hillary Clinton,9.5,9.6,60.65,Abortion,Neutral,Neutral,B,0,0,Neutral,5,2,0
58,37207829,male,64+,republican,John Kasich,DE,Video suggests Clinton shared info that 'would never be on an unclassified system' normally,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/v6YhQb7Zjpg/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,Unfavorable,Neutral,B,0,-1,Neutral,5,2,1
59,37207829,male,64+,republican,John Kasich,DE,Donald Trump Leads Georgia by Wide Margin,http://blogs.wsj.com/washwire/2016/02/25/donald-trump-leads-georgia-by-wide-margin/,The Wall Street Journal,Donald Trump,4.1,5.2,80.28,Foreign Policy/National Security,Favorable,Strongly Disagree,B,-2,1,Disagree,5,2,-1
60,35242242,female,30-49,independent_other,Bernie Sanders,KY,Bernie Sanders Lunchtime Scoop: ‘Tuna Salad’,http://blogs.wsj.com/washwire/2016/02/12/bernie-sanders-lunchtime-scoop-tuna-salad/,The Wall Street Journal,Bernie Sanders,5.2,6.4,77.23,Campaign Finance,Favorable,Agree,B,1,1,Agree,3,3,-1
61,35242242,female,30-49,independent_other,Bernie Sanders,KY,Takeaways from Ted Cruz's Iowa road trip,http://www.cnn.com/2016/01/10/politics/cruz-iowa-takeaways/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Campaign Finance,Unfavorable,Agree,B,1,-1,Agree,3,3,0
62,35242242,female,30-49,independent_other,Bernie Sanders,KY,Capital Journal Friday PM: Clinton Emails; Growing Divide in U.S. Economy; Top Stories of the Week,http://blogs.wsj.com/washwire/2016/01/29/capital-journal-friday-pm-income-for-recent-graduates-shows-growing-divide-in-u-s-economy-central-banks-try-unconventional-policy-tools-the-election-2016-money-race/,The Wall Street Journal,Hillary Clinton,12.3,10.0,42.72,Foreign Policy/National Security,Unfavorable,Agree,B,1,-1,Agree,3,3,1
63,35242242,female,30-49,independent_other,Bernie Sanders,KY,Ingraham: Trump's campaign strategy is to take down all opponents Mafioso-style,http://feeds.foxnews.com/~r/foxnews/politics/~3/ZnFKx855-JY/ingraham-trumps-campaign-strategy-is-to-take-down-all-opponents-mafioso-style.html,Fox News,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Agree,B,1,-1,Agree,3,3,0
64,35242242,female,30-49,independent_other,Bernie Sanders,KY,Trump deflects specifics when it comes to abortion position,http://www.cnn.com/2016/01/26/politics/donald-trump-abortion/index.html,CNN,Donald Trump,8.7,8.8,62.68,Abortion,Unfavorable,Agree,B,1,-1,Agree,3,3,0
65,25955589,female,30-49,democrat,Not Voting,MI,Bernie Sanders Lunchtime Scoop: ‘Tuna Salad’,http://blogs.wsj.com/washwire/2016/02/12/bernie-sanders-lunchtime-scoop-tuna-salad/,The Wall Street Journal,Bernie Sanders,5.2,6.4,77.23,Campaign Finance,Favorable,Agree,B,1,1,Agree,7,1,-1
66,25955589,female,30-49,democrat,Not Voting,MI,Takeaways from Ted Cruz's Iowa road trip,http://www.cnn.com/2016/01/10/politics/cruz-iowa-takeaways/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Campaign Finance,Favorable,Agree,B,1,1,Agree,7,1,0
67,25955589,female,30-49,democrat,Not Voting,MI,Capital Journal Friday PM: Clinton Emails; Growing Divide in U.S. Economy; Top Stories of the Week,http://blogs.wsj.com/washwire/2016/01/29/capital-journal-friday-pm-income-for-recent-graduates-shows-growing-divide-in-u-s-economy-central-banks-try-unconventional-policy-tools-the-election-2016-money-race/,The Wall Street Journal,Hillary Clinton,12.3,10.0,42.72,Foreign Policy/National Security,Favorable,Neutral,B,0,1,Neutral,7,1,1
68,25955589,female,30-49,democrat,Not Voting,MI,Ingraham: Trump's campaign strategy is to take down all opponents Mafioso-style,http://feeds.foxnews.com/~r/foxnews/politics/~3/ZnFKx855-JY/ingraham-trumps-campaign-strategy-is-to-take-down-all-opponents-mafioso-style.html,Fox News,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Neutral,B,0,-1,Neutral,7,1,0
69,25955589,female,30-49,democrat,Not Voting,MI,Trump deflects specifics when it comes to abortion position,http://www.cnn.com/2016/01/26/politics/donald-trump-abortion/index.html,CNN,Donald Trump,8.7,8.8,62.68,Abortion,Unfavorable,Neutral,B,0,-1,Neutral,7,1,0
70,28081782,male,18-29,republican,Donald Trump,MS,Bernie Sanders Lunchtime Scoop: ‘Tuna Salad’,http://blogs.wsj.com/washwire/2016/02/12/bernie-sanders-lunchtime-scoop-tuna-salad/,The Wall Street Journal,Bernie Sanders,5.2,6.4,77.23,Campaign Finance,Favorable,Agree,B,1,1,Agree,2,2,-1
71,28081782,male,18-29,republican,Donald Trump,MS,Takeaways from Ted Cruz's Iowa road trip,http://www.cnn.com/2016/01/10/politics/cruz-iowa-takeaways/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Campaign Finance,Unfavorable,Disagree,B,-1,-1,Disagree,2,2,0
72,28081782,male,18-29,republican,Donald Trump,MS,Capital Journal Friday PM: Clinton Emails; Growing Divide in U.S. Economy; Top Stories of the Week,http://blogs.wsj.com/washwire/2016/01/29/capital-journal-friday-pm-income-for-recent-graduates-shows-growing-divide-in-u-s-economy-central-banks-try-unconventional-policy-tools-the-election-2016-money-race/,The Wall Street Journal,Hillary Clinton,12.3,10.0,42.72,Foreign Policy/National Security,Favorable,Strongly Disagree,B,-2,1,Disagree,2,2,1
73,28081782,male,18-29,republican,Donald Trump,MS,Ingraham: Trump's campaign strategy is to take down all opponents Mafioso-style,http://feeds.foxnews.com/~r/foxnews/politics/~3/ZnFKx855-JY/ingraham-trumps-campaign-strategy-is-to-take-down-all-opponents-mafioso-style.html,Fox News,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Strongly Disagree,B,-2,-1,Disagree,2,2,0
74,28081782,male,18-29,republican,Donald Trump,MS,Trump deflects specifics when it comes to abortion position,http://www.cnn.com/2016/01/26/politics/donald-trump-abortion/index.html,CNN,Donald Trump,8.7,8.8,62.68,Abortion,Unfavorable,Disagree,B,-1,-1,Disagree,2,2,0
75,7333195,female,30-49,no_affiliation,Donald Trump,NC,Sanders Plans Volley of Ads in Iowa in Final Push Toward Caucuses,http://blogs.wsj.com/washwire/2016/01/27/sanders-plans-volley-of-ads-in-iowa-in-final-push-toward-caucuses/,The Wall Street Journal,Bernie Sanders,6.0,7.2,75.2,Campaign Finance,Neutral,Agree,B,1,0,Agree,2,4,-1
76,7333195,female,30-49,no_affiliation,Donald Trump,NC,Bernie Sanders’s Fans Toot Their Own Horns to Support Vermont Senator,http://blogs.wsj.com/washwire/2016/01/07/bernie-sanderss-fans-toot-their-own-horns-to-support-vermont-senator/,The Wall Street Journal,Bernie Sanders,8.8,7.6,57.27,Campaign Finance,Neutral,Agree,B,1,0,Agree,2,4,0
77,7333195,female,30-49,no_affiliation,Donald Trump,NC,"As Bernie Sanders Makes History, Jews Wonder What It Means",http://www.nytimes.com/2016/02/11/us/politics/bernie-sanders-jewish.html,The New York Times,Bernie Sanders,9.1,8.0,56.25,Immigration,Favorable,Agree,B,1,1,Agree,2,4,0
78,7333195,female,30-49,no_affiliation,Donald Trump,NC,Who's funding this pro-Ted Cruz super PAC?,http://www.cnn.com/2016/02/06/politics/ted-cruz-super-pac/index.html,CNN,Ted Cruz,11.9,10.8,49.15,Campaign Finance,Unfavorable,Disagree,B,-1,-1,Disagree,2,4,1
79,7333195,female,30-49,no_affiliation,Donald Trump,NC,Obama hopes to pave way for Clinton with SOTU,http://www.cnn.com/2016/01/12/politics/barack-obama-hillary-clinton-2016-election/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Foreign Policy/National Security,Favorable,Neutral,B,0,1,Neutral,2,4,1
