gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group
female,18-29,democrat,Not Voting,WI,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,-1,-1,A
male,18-29,independent_other,Bernie Sanders,DE,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,0,1,A
male,18-29,independent_other,Bernie Sanders,DE,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,-1,2,A
male,18-29,independent_other,Bernie Sanders,DE,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,1,2,A
male,18-29,independent_other,Bernie Sanders,DE,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,0,1,A
male,18-29,independent_other,Bernie Sanders,DE,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,1,0,A
female,30-49,independent_other,Donald Trump,NJ,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,0,0,A
female,30-49,independent_other,Donald Trump,NJ,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,-1,-1,A
female,30-49,independent_other,Donald Trump,NJ,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,0,-1,A
female,30-49,independent_other,Donald Trump,NJ,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,0,0,A
female,30-49,independent_other,Donald Trump,NJ,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,-1,-1,A
male,30-49,democrat,Hillary Clinton,CA,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,1,0,A
male,30-49,democrat,Hillary Clinton,CA,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,1,1,A
male,30-49,democrat,Hillary Clinton,CA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,0,A
male,30-49,democrat,Hillary Clinton,CA,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,-1,-1,A
male,30-49,democrat,Hillary Clinton,CA,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,1,0,A
male,18-29,no_affiliation,Bernie Sanders,NC,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,0,1,A
male,18-29,no_affiliation,Bernie Sanders,NC,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,0,1,A
male,18-29,no_affiliation,Bernie Sanders,NC,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,0,1,A
male,18-29,no_affiliation,Bernie Sanders,NC,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,-1,1,A
male,18-29,no_affiliation,Bernie Sanders,NC,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,1,2,A
male,18-29,independent_other,Bernie Sanders,CA,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,0,1,A
male,18-29,independent_other,Bernie Sanders,CA,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,1,2,A
male,18-29,independent_other,Bernie Sanders,CA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,2,A
male,18-29,independent_other,Bernie Sanders,CA,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,-1,1,A
male,18-29,independent_other,Bernie Sanders,CA,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,1,1,A
female,30-49,democrat,Not Voting,VA,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,-1,0,A
female,30-49,democrat,Not Voting,VA,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,0,1,A
female,30-49,democrat,Not Voting,VA,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,-1,1,A
female,30-49,democrat,Not Voting,VA,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,0,1,A
female,30-49,democrat,Not Voting,VA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,0,A
male,18-29,democrat,Hillary Clinton,NY,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,-1,1,A
male,18-29,democrat,Hillary Clinton,NY,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,1,0,A
male,18-29,democrat,Hillary Clinton,NY,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,-1,1,A
male,18-29,democrat,Hillary Clinton,NY,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,-1,-1,A
male,18-29,democrat,Hillary Clinton,NY,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,0,A
male,30-49,democrat,Hillary Clinton,CA,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,1,1,A
male,30-49,democrat,Hillary Clinton,CA,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,-1,1,A
male,30-49,democrat,Hillary Clinton,CA,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,1,1,A
male,30-49,democrat,Hillary Clinton,CA,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,1,1,A
male,30-49,democrat,Hillary Clinton,CA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,-1,1,A
female,18-29,democrat,Hillary Clinton,CA,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,1,1,A
female,18-29,democrat,Hillary Clinton,CA,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,-1,-1,A
female,18-29,democrat,Hillary Clinton,CA,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,1,A
female,18-29,democrat,Hillary Clinton,CA,First on CNN: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,-1,-1,A
female,18-29,democrat,Hillary Clinton,CA,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,0,A
male,30-49,republican,Ted Cruz,IN,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,0,1,A
male,30-49,republican,Ted Cruz,IN,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,1,-1,A
male,30-49,republican,Ted Cruz,IN,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,1,A
male,30-49,republican,Ted Cruz,IN,First on CNN: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,-1,1,A
male,30-49,republican,Ted Cruz,IN,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,0,1,A
female,30-49,democrat,Bernie Sanders,MA,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,0,0,A
female,30-49,democrat,Bernie Sanders,MA,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,0,1,A
female,30-49,democrat,Bernie Sanders,MA,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,1,A
female,30-49,democrat,Bernie Sanders,MA,First on CNN: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,0,0,A
female,30-49,democrat,Bernie Sanders,MA,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,-1,2,A
male,18-29,republican,Donald Trump,CA,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,1,0,A
male,18-29,republican,Donald Trump,CA,Sanders raised $20 million in January,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,CNN,Bernie Sanders,7.9,9.2,70.13,Campaign Finance,-1,1,A
male,18-29,republican,Donald Trump,CA,First Draft: Bernie Sanders a Target of Ads by Republican Donor,http://www.nytimes.com/politics/first-draft/2016/01/25/bernie-sanders-a-target-of-ads-by-republican-donor/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,-1,1,A
male,18-29,republican,Donald Trump,CA,Donald Trump and the Art of the Mideast Peace Deal,http://blogs.wsj.com/washwire/2016/02/22/donald-trump-and-the-art-of-the-mideast-peace-deal/,The Wall Street Journal,Donald Trump,8.4,8.4,63.7,Foreign Policy/National Security,-1,1,A
male,18-29,republican,Donald Trump,CA,Ben & Jerry Serve Ice Cream to Voters at N.H. Sanders Rally,http://blogs.wsj.com/washwire/2016/02/05/ben-jerry-serve-ice-cream-to-voters-at-n-h-sanders-rally/,The Wall Street Journal,Bernie Sanders,11.1,8.8,45.76,Campaign Finance,-1,1,A
female,30-49,no_affiliation,Hillary Clinton,AL,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,0,1,A
female,30-49,no_affiliation,Hillary Clinton,AL,Sanders raised $20 million in January,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,CNN,Bernie Sanders,7.9,9.2,70.13,Campaign Finance,0,1,A
female,30-49,no_affiliation,Hillary Clinton,AL,First Draft: Bernie Sanders a Target of Ads by Republican Donor,http://www.nytimes.com/politics/first-draft/2016/01/25/bernie-sanders-a-target-of-ads-by-republican-donor/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,-1,0,A
female,30-49,no_affiliation,Hillary Clinton,AL,Donald Trump and the Art of the Mideast Peace Deal,http://blogs.wsj.com/washwire/2016/02/22/donald-trump-and-the-art-of-the-mideast-peace-deal/,The Wall Street Journal,Donald Trump,8.4,8.4,63.7,Foreign Policy/National Security,1,-1,A
female,30-49,no_affiliation,Hillary Clinton,AL,Ben & Jerry Serve Ice Cream to Voters at N.H. Sanders Rally,http://blogs.wsj.com/washwire/2016/02/05/ben-jerry-serve-ice-cream-to-voters-at-n-h-sanders-rally/,The Wall Street Journal,Bernie Sanders,11.1,8.8,45.76,Campaign Finance,0,1,A
female,18-29,democrat,Bernie Sanders,OK,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,0,1,A
