worker_id,gender,age,party,voting_for,state,title,source,candidate,flesch,is_complex,fair,trust
35120188,male,18-29,democrat,Bernie Sanders,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,1,0
35120188,male,18-29,democrat,Bernie Sanders,DE,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,0,-1
35120188,male,18-29,democrat,Bernie Sanders,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,-1,-1
35120188,male,18-29,democrat,Bernie Sanders,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,0,0
35120188,male,18-29,democrat,Bernie Sanders,DE,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
19638651,female,50-64,democrat,Other,SC,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,1,1
19638651,female,50-64,democrat,Other,SC,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,1,1
19638651,female,50-64,democrat,Other,SC,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,1
19638651,female,50-64,democrat,Other,SC,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,1,0
19638651,female,50-64,democrat,Other,SC,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,0,-1
19638651,female,50-64,democrat,Other,SC,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,1,1
19638651,female,50-64,democrat,Other,SC,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,0
19638651,female,50-64,democrat,Other,SC,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
16573689,female,30-49,independent_other,Hillary Clinton,MI,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,1,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,1,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,-1,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,0,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,-1
16573689,female,30-49,independent_other,Hillary Clinton,MI,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,0,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,0
16573689,female,30-49,independent_other,Hillary Clinton,MI,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,0
9383666,male,50-64,republican,John Kasich,IN,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,1,1
9383666,male,50-64,republican,John Kasich,IN,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,1,1
9383666,male,50-64,republican,John Kasich,IN,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,0
9383666,male,50-64,republican,John Kasich,IN,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,0,0
9383666,male,50-64,republican,John Kasich,IN,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,0
9383666,male,50-64,republican,John Kasich,IN,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,1,1
9383666,male,50-64,republican,John Kasich,IN,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,0,1
9383666,male,50-64,republican,John Kasich,IN,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,0,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,2,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,2,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,0,0
30398579,female,30-49,independent_other,Bernie Sanders,MA,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,1,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
30398579,female,30-49,independent_other,Bernie Sanders,MA,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
37012492,male,18-29,republican,Donald Trump,DE,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,2,2
37012492,male,18-29,republican,Donald Trump,DE,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,2,2
37012492,male,18-29,republican,Donald Trump,DE,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,1
37012492,male,18-29,republican,Donald Trump,DE,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,1,1
37012492,male,18-29,republican,Donald Trump,DE,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,2,2
37012492,male,18-29,republican,Donald Trump,DE,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,2,2
37012492,male,18-29,republican,Donald Trump,DE,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
37012492,male,18-29,republican,Donald Trump,DE,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,2,1
36272463,male,30-49,democrat,Hillary Clinton,VA,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,-1,-1
36272463,male,30-49,democrat,Hillary Clinton,VA,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,-1,-1
36272463,male,30-49,democrat,Hillary Clinton,VA,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,1
36272463,male,30-49,democrat,Hillary Clinton,VA,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,1,1
36272463,male,30-49,democrat,Hillary Clinton,VA,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,-1
36272463,male,30-49,democrat,Hillary Clinton,VA,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,1,1
36272463,male,30-49,democrat,Hillary Clinton,VA,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
36272463,male,30-49,democrat,Hillary Clinton,VA,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
18785646,female,30-49,democrat,Bernie Sanders,NY,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,2,2
18785646,female,30-49,democrat,Bernie Sanders,NY,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,2,2
18785646,female,30-49,democrat,Bernie Sanders,NY,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,2,2
18785646,female,30-49,democrat,Bernie Sanders,NY,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,0,-1
18785646,female,30-49,democrat,Bernie Sanders,NY,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,1,1
18785646,female,30-49,democrat,Bernie Sanders,NY,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,0,-1
18785646,female,30-49,democrat,Bernie Sanders,NY,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
18785646,female,30-49,democrat,Bernie Sanders,NY,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,0,1
24170547,male,64+,independent_other,Donald Trump,NJ,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,1,-1
24170547,male,64+,independent_other,Donald Trump,NJ,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,0,0
24170547,male,64+,independent_other,Donald Trump,NJ,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,-1,-1
24170547,male,64+,independent_other,Donald Trump,NJ,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,-2,-2
24170547,male,64+,independent_other,Donald Trump,NJ,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,0
24170547,male,64+,independent_other,Donald Trump,NJ,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,0,0
24170547,male,64+,independent_other,Donald Trump,NJ,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,1,1
24170547,male,64+,independent_other,Donald Trump,NJ,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,0,-2
36979264,male,18-29,republican,Donald Trump,TX,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,1,2
36979264,male,18-29,republican,Donald Trump,TX,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,-1,0
36979264,male,18-29,republican,Donald Trump,TX,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,0,0
36979264,male,18-29,republican,Donald Trump,TX,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,&nbsp;,clinton,7.5,0,-1,1
36979264,male,18-29,republican,Donald Trump,TX,Trump not backing down from Fox debate boycott,&nbsp;,trump,11.7,1,-1,0
36979264,male,18-29,republican,Donald Trump,TX,The Latest: Bible prominent in Final Cruz Pitches to Voters,&nbsp;,cruz,7.9,0,1,1
36979264,male,18-29,republican,Donald Trump,TX,FACT CHECK: Audio refutes Trump's claim on China tariff,&nbsp;,trump,5.8,0,-1,0
36979264,male,18-29,republican,Donald Trump,TX,"Clinton Allies Forming Group to Protect, Register Voters",&nbsp;,clinton,14.2,1,1,1
36858304,male,18-29,democrat,Hillary Clinton,CA,Cruz Looks to Shore Up Support Among Iowa Evangelicals,&nbsp;,cruz,11.8,1,2,1
36858304,male,18-29,democrat,Hillary Clinton,CA,"Sanders tours Roosevelt site, says Bation can learn from FDR",&nbsp;,sanders,14.1,1,0,1
36858304,male,18-29,democrat,Hillary Clinton,CA,The Latest: Sanders says Trump campaign based on division,&nbsp;,sanders,8,0,1,1
