worker_id,gender,age,party,voting_for,state,source,candidate,flesch,is_complex,fair,trust
13277529,female,30-49,independent_other,cruz,TX,CNN,sanders,8.0,0,1,1.0
13277529,female,30-49,independent_other,cruz,TX,CNN,clinton,7.5,0,0,0.0
13277529,female,30-49,independent_other,cruz,TX,CNN,trump,11.7,1,0,1.0
13277529,female,30-49,independent_other,cruz,TX,CNN,cruz,7.9,0,1,0.0
13277529,female,30-49,independent_other,cruz,TX,CNN,trump,5.8,0,1,0.0
13277529,female,30-49,independent_other,cruz,TX,CNN,clinton,14.2,1,1,0.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,cruz,11.8,1,1,1.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,sanders,14.1,1,1,0.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,sanders,8.0,0,1,0.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,clinton,7.5,0,1,-1.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,trump,11.7,1,1,2.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,cruz,7.9,0,2,0.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,trump,5.8,0,0,-1.0
36917158,female,18-29,no_affiliation,clinton,OH,CNN,clinton,14.2,1,0,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,cruz,11.8,1,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,sanders,14.1,1,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,sanders,8.0,0,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,clinton,7.5,0,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,trump,11.7,1,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,cruz,7.9,0,1,1.0
10319610,female,30-49,democrat,sanders,OH,CNN,trump,5.8,0,1,0.0
10319610,female,30-49,democrat,sanders,OH,CNN,clinton,14.2,1,1,1.0
36304905,female,18-29,independent_other,clinton,OH,CNN,cruz,11.8,1,1,1.0
36304905,female,18-29,independent_other,clinton,OH,CNN,sanders,14.1,1,2,1.0
36304905,female,18-29,independent_other,clinton,OH,CNN,sanders,8.0,0,0,-1.0
36304905,female,18-29,independent_other,clinton,OH,CNN,clinton,7.5,0,0,1.0
36304905,female,18-29,independent_other,clinton,OH,CNN,trump,11.7,1,0,0.0
36304905,female,18-29,independent_other,clinton,OH,CNN,cruz,7.9,0,1,0.0
36304905,female,18-29,independent_other,clinton,OH,CNN,trump,5.8,0,1,0.0
36304905,female,18-29,independent_other,clinton,OH,CNN,clinton,14.2,1,1,-1.0
33357546,male,18-29,republican,clinton,VA,CNN,cruz,11.8,1,2,2.0
33357546,male,18-29,republican,clinton,VA,CNN,sanders,14.1,1,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,sanders,8.0,0,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,clinton,7.5,0,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,trump,11.7,1,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,cruz,7.9,0,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,trump,5.8,0,1,1.0
33357546,male,18-29,republican,clinton,VA,CNN,clinton,14.2,1,1,1.0
6340330,female,50-64,democrat,trump,NY,CNN,cruz,11.8,1,0,1.0
6340330,female,50-64,democrat,trump,NY,CNN,sanders,14.1,1,1,1.0
6340330,female,50-64,democrat,trump,NY,CNN,sanders,8.0,0,0,1.0
6340330,female,50-64,democrat,trump,NY,CNN,clinton,7.5,0,1,1.0
6340330,female,50-64,democrat,trump,NY,CNN,trump,11.7,1,0,1.0
6340330,female,50-64,democrat,trump,NY,CNN,cruz,7.9,0,-1,0.0
6340330,female,50-64,democrat,trump,NY,CNN,trump,5.8,0,1,1.0
6340330,female,50-64,democrat,trump,NY,CNN,clinton,14.2,1,1,1.0
22345789,female,50-64,independent_other,kasich,MI,CNN,cruz,11.8,1,1,2.0
22345789,female,50-64,independent_other,kasich,MI,CNN,sanders,14.1,1,2,1.0
22345789,female,50-64,independent_other,kasich,MI,CNN,sanders,8.0,0,1,1.0
22345789,female,50-64,independent_other,kasich,MI,CNN,clinton,7.5,0,2,2.0
22345789,female,50-64,independent_other,kasich,MI,CNN,trump,11.7,1,1,0.0
22345789,female,50-64,independent_other,kasich,MI,CNN,cruz,7.9,0,1,1.0
22345789,female,50-64,independent_other,kasich,MI,CNN,trump,5.8,0,1,1.0
22345789,female,50-64,independent_other,kasich,MI,CNN,clinton,14.2,1,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,cruz,11.8,1,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,sanders,14.1,1,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,sanders,8.0,0,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,clinton,7.5,0,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,trump,11.7,1,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,cruz,7.9,0,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,trump,5.8,0,1,1.0
32953604,female,30-49,democrat,clinton,NY,CNN,clinton,14.2,1,1,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,cruz,11.8,1,1,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,sanders,14.1,1,1,0.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,sanders,8.0,0,0,2.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,clinton,7.5,0,2,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,trump,11.7,1,-1,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,cruz,7.9,0,1,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,trump,5.8,0,-1,1.0
36624282,male,30-49,no_affiliation,not_voting,NY,Fox News,clinton,14.2,1,0,0.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,cruz,11.8,1,0,0.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,sanders,14.1,1,1,1.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,sanders,8.0,0,1,1.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,clinton,7.5,0,0,0.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,trump,11.7,1,1,0.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,cruz,7.9,0,-1,-1.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,trump,5.8,0,1,1.0
34470383,male,18-29,no_affiliation,not_voting,CA,Fox News,clinton,14.2,1,0,0.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,cruz,11.8,1,0,0.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,sanders,14.1,1,1,0.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,sanders,8.0,0,1,1.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,clinton,7.5,0,0,-1.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,trump,11.7,1,0,-1.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,cruz,7.9,0,0,0.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,trump,5.8,0,2,1.0
35685724,male,18-29,no_affiliation,not_voting,DE,Fox News,clinton,14.2,1,1,1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,cruz,11.8,1,1,1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,sanders,14.1,1,1,1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,sanders,8.0,0,1,1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,clinton,7.5,0,1,1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,trump,11.7,1,0,-1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,cruz,7.9,0,1,0.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,trump,5.8,0,-1,-1.0
36620182,male,18-29,no_affiliation,clinton,NY,Fox News,clinton,14.2,1,1,1.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,cruz,11.8,1,1,1.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,sanders,14.1,1,0,0.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,sanders,8.0,0,0,0.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,clinton,7.5,0,0,1.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,trump,11.7,1,1,1.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,cruz,7.9,0,0,0.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,trump,5.8,0,1,0.0
35242242,female,30-49,independent_other,sanders,KY,Fox News,clinton,14.2,1,1,1.0
31680072,female,18-29,democrat,sanders,CA,Fox News,cruz,11.8,1,0,0.0
31680072,female,18-29,democrat,sanders,CA,Fox News,sanders,14.1,1,0,0.0
31680072,female,18-29,democrat,sanders,CA,Fox News,sanders,8.0,0,0,-1.0
31680072,female,18-29,democrat,sanders,CA,Fox News,clinton,7.5,0,0,0.0
31680072,female,18-29,democrat,sanders,CA,Fox News,trump,11.7,1,0,0.0
31680072,female,18-29,democrat,sanders,CA,Fox News,cruz,7.9,0,0,0.0
31680072,female,18-29,democrat,sanders,CA,Fox News,trump,5.8,0,0,-1.0
31680072,female,18-29,democrat,sanders,CA,Fox News,clinton,14.2,1,0,0.0
20512953,female,30-49,democrat,clinton,CA,Fox News,cruz,11.8,1,1,1.0
20512953,female,30-49,democrat,clinton,CA,Fox News,sanders,14.1,1,0,1.0
20512953,female,30-49,democrat,clinton,CA,Fox News,sanders,8.0,0,1,1.0
20512953,female,30-49,democrat,clinton,CA,Fox News,clinton,7.5,0,2,1.0
20512953,female,30-49,democrat,clinton,CA,Fox News,trump,11.7,1,0,0.0
20512953,female,30-49,democrat,clinton,CA,Fox News,cruz,7.9,0,-1,0.0
20512953,female,30-49,democrat,clinton,CA,Fox News,trump,5.8,0,1,1.0
20512953,female,30-49,democrat,clinton,CA,Fox News,clinton,14.2,1,0,1.0
35920592,male,18-29,democrat,clinton,NY,Fox News,cruz,11.8,1,-1,0.0
35920592,male,18-29,democrat,clinton,NY,Fox News,sanders,14.1,1,-1,-1.0
35920592,male,18-29,democrat,clinton,NY,Fox News,sanders,8.0,0,-2,-1.0
35920592,male,18-29,democrat,clinton,NY,Fox News,clinton,7.5,0,1,0.0
35920592,male,18-29,democrat,clinton,NY,Fox News,trump,11.7,1,0,0.0
35920592,male,18-29,democrat,clinton,NY,Fox News,cruz,7.9,0,-1,-1.0
35920592,male,18-29,democrat,clinton,NY,Fox News,trump,5.8,0,1,0.0
35920592,male,18-29,democrat,clinton,NY,Fox News,clinton,14.2,1,1,1.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,cruz,11.8,1,1,0.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,sanders,14.1,1,1,1.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,sanders,8.0,0,-1,-1.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,clinton,7.5,0,1,1.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,trump,11.7,1,1,1.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,cruz,7.9,0,0,0.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,trump,5.8,0,1,0.0
26643631,female,30-49,independent_other,sanders,CA,Fox News,clinton,14.2,1,1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,cruz,11.8,1,-1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,sanders,14.1,1,-1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,sanders,8.0,0,-1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,clinton,7.5,0,1,1.0
35921003,male,18-29,democrat,clinton,NY,Fox News,trump,11.7,1,-1,-1.0
35921003,male,18-29,democrat,clinton,NY,Fox News,cruz,7.9,0,-1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,trump,5.8,0,-1,0.0
35921003,male,18-29,democrat,clinton,NY,Fox News,clinton,14.2,1,1,0.0
9559045,female,30-49,republican,cruz,TX,Fox News,cruz,11.8,1,1,1.0
9559045,female,30-49,republican,cruz,TX,Fox News,sanders,14.1,1,1,1.0
9559045,female,30-49,republican,cruz,TX,Fox News,sanders,8.0,0,0,0.0
9559045,female,30-49,republican,cruz,TX,Fox News,clinton,7.5,0,0,0.0
9559045,female,30-49,republican,cruz,TX,Fox News,trump,11.7,1,0,0.0
9559045,female,30-49,republican,cruz,TX,Fox News,cruz,7.9,0,1,1.0
9559045,female,30-49,republican,cruz,TX,Fox News,trump,5.8,0,0,0.0
9559045,female,30-49,republican,cruz,TX,Fox News,clinton,14.2,1,0,0.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,cruz,11.8,1,1,0.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,sanders,14.1,1,-1,0.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,sanders,8.0,0,0,0.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,clinton,7.5,0,-1,1.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,trump,11.7,1,-1,0.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,cruz,7.9,0,1,1.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,trump,5.8,0,0,1.0
36620760,male,18-29,no_affiliation,not_voting,NY,Fox News,clinton,14.2,1,1,1.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,cruz,11.8,1,1,1.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,sanders,14.1,1,0,1.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,sanders,8.0,0,0,-1.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,clinton,7.5,0,-1,0.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,trump,11.7,1,1,0.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,cruz,7.9,0,-1,0.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,trump,5.8,0,0,-1.0
36620420,male,18-29,no_affiliation,not_voting,NY,Fox News,clinton,14.2,1,1,1.0
21088425,female,50-64,democrat,clinton,MI,Fox News,cruz,11.8,1,1,2.0
21088425,female,50-64,democrat,clinton,MI,Fox News,sanders,14.1,1,1,2.0
21088425,female,50-64,democrat,clinton,MI,Fox News,sanders,8.0,0,-1,0.0
21088425,female,50-64,democrat,clinton,MI,Fox News,clinton,7.5,0,0,0.0
21088425,female,50-64,democrat,clinton,MI,Fox News,trump,11.7,1,1,1.0
21088425,female,50-64,democrat,clinton,MI,Fox News,cruz,7.9,0,1,2.0
21088425,female,50-64,democrat,clinton,MI,Fox News,trump,5.8,0,1,1.0
21088425,female,50-64,democrat,clinton,MI,Fox News,clinton,14.2,1,1,1.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,cruz,11.8,1,-1,-1.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,sanders,14.1,1,-1,-1.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,sanders,8.0,0,0,0.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,clinton,7.5,0,0,1.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,trump,11.7,1,1,0.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,cruz,7.9,0,-1,0.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,trump,5.8,0,0,0.0
36620711,male,18-29,no_affiliation,clinton,NY,Fox News,clinton,14.2,1,1,-1.0
27770607,male,30-49,republican,kasich,TX,Fox News,cruz,11.8,1,2,2.0
27770607,male,30-49,republican,kasich,TX,Fox News,sanders,14.1,1,1,2.0
27770607,male,30-49,republican,kasich,TX,Fox News,sanders,8.0,0,1,2.0
27770607,male,30-49,republican,kasich,TX,Fox News,clinton,7.5,0,1,1.0
27770607,male,30-49,republican,kasich,TX,Fox News,trump,11.7,1,2,2.0
27770607,male,30-49,republican,kasich,TX,Fox News,cruz,7.9,0,2,2.0
27770607,male,30-49,republican,kasich,TX,Fox News,trump,5.8,0,1,1.0
27770607,male,30-49,republican,kasich,TX,Fox News,clinton,14.2,1,1,2.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,cruz,11.8,1,0,0.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,sanders,14.1,1,1,1.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,sanders,8.0,0,0,-1.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,clinton,7.5,0,0,0.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,trump,11.7,1,1,0.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,cruz,7.9,0,0,1.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,trump,5.8,0,2,2.0
34726682,male,18-29,no_affiliation,not_voting,VA,nooooone,clinton,14.2,1,0,0.0
1890003,female,30-49,democrat,clinton,NY,nooooone,cruz,11.8,1,-1,-1.0
1890003,female,30-49,democrat,clinton,NY,nooooone,sanders,14.1,1,0,0.0
1890003,female,30-49,democrat,clinton,NY,nooooone,sanders,8.0,0,1,1.0
1890003,female,30-49,democrat,clinton,NY,nooooone,clinton,7.5,0,1,1.0
1890003,female,30-49,democrat,clinton,NY,nooooone,trump,11.7,1,1,1.0
1890003,female,30-49,democrat,clinton,NY,nooooone,cruz,7.9,0,0,-1.0
1890003,female,30-49,democrat,clinton,NY,nooooone,trump,5.8,0,0,0.0
1890003,female,30-49,democrat,clinton,NY,nooooone,clinton,14.2,1,0,0.0
36273935,male,18-29,republican,trump,CA,nooooone,cruz,11.8,1,1,-1.0
36273935,male,18-29,republican,trump,CA,nooooone,sanders,14.1,1,0,-1.0
36273935,male,18-29,republican,trump,CA,nooooone,sanders,8.0,0,-1,0.0
36273935,male,18-29,republican,trump,CA,nooooone,clinton,7.5,0,1,1.0
36273935,male,18-29,republican,trump,CA,nooooone,trump,11.7,1,1,1.0
36273935,male,18-29,republican,trump,CA,nooooone,cruz,7.9,0,0,-2.0
36273935,male,18-29,republican,trump,CA,nooooone,trump,5.8,0,1,1.0
36273935,male,18-29,republican,trump,CA,nooooone,clinton,14.2,1,0,0.0
35570050,male,18-29,democrat,clinton,CA,nooooone,cruz,11.8,1,1,1.0
35570050,male,18-29,democrat,clinton,CA,nooooone,sanders,14.1,1,-1,0.0
35570050,male,18-29,democrat,clinton,CA,nooooone,sanders,8.0,0,1,1.0
35570050,male,18-29,democrat,clinton,CA,nooooone,clinton,7.5,0,1,0.0
35570050,male,18-29,democrat,clinton,CA,nooooone,trump,11.7,1,0,-1.0
35570050,male,18-29,democrat,clinton,CA,nooooone,cruz,7.9,0,0,-1.0
35570050,male,18-29,democrat,clinton,CA,nooooone,trump,5.8,0,1,1.0
35570050,male,18-29,democrat,clinton,CA,nooooone,clinton,14.2,1,0,-1.0
35607749,male,18-29,republican,trump,CA,nooooone,cruz,11.8,1,1,1.0
35607749,male,18-29,republican,trump,CA,nooooone,sanders,14.1,1,-1,-1.0
35607749,male,18-29,republican,trump,CA,nooooone,sanders,8.0,0,-1,-1.0
35607749,male,18-29,republican,trump,CA,nooooone,clinton,7.5,0,0,0.0
35607749,male,18-29,republican,trump,CA,nooooone,trump,11.7,1,1,1.0
35607749,male,18-29,republican,trump,CA,nooooone,cruz,7.9,0,0,-1.0
35607749,male,18-29,republican,trump,CA,nooooone,trump,5.8,0,-1,-1.0
35607749,male,18-29,republican,trump,CA,nooooone,clinton,14.2,1,-1,0.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,cruz,11.8,1,0,2.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,sanders,14.1,1,1,0.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,sanders,8.0,0,-1,-1.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,clinton,7.5,0,2,-1.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,trump,11.7,1,-2,-2.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,cruz,7.9,0,-2,1.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,trump,5.8,0,0,1.0
37368431,male,64+,no_affiliation,kasich,DE,nooooone,clinton,14.2,1,1,-1.0
36747744,male,18-29,republican,cruz,TX,nooooone,cruz,11.8,1,1,0.0
36747744,male,18-29,republican,cruz,TX,nooooone,sanders,14.1,1,1,1.0
36747744,male,18-29,republican,cruz,TX,nooooone,sanders,8.0,0,-1,0.0
36747744,male,18-29,republican,cruz,TX,nooooone,clinton,7.5,0,1,-1.0
36747744,male,18-29,republican,cruz,TX,nooooone,trump,11.7,1,1,1.0
36747744,male,18-29,republican,cruz,TX,nooooone,cruz,7.9,0,2,1.0
36747744,male,18-29,republican,cruz,TX,nooooone,trump,5.8,0,0,2.0
36747744,male,18-29,republican,cruz,TX,nooooone,clinton,14.2,1,0,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,cruz,11.8,1,1,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,sanders,14.1,1,1,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,sanders,8.0,0,1,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,clinton,7.5,0,1,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,trump,11.7,1,1,1.0
15445601,female,30-49,democrat,clinton,FL,nooooone,cruz,7.9,0,1,0.0
15445601,female,30-49,democrat,clinton,FL,nooooone,trump,5.8,0,0,0.0
15445601,female,30-49,democrat,clinton,FL,nooooone,clinton,14.2,1,1,1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,cruz,11.8,1,0,1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,sanders,14.1,1,0,0.0
36302660,female,18-29,democrat,clinton,CA,nooooone,sanders,8.0,0,1,1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,clinton,7.5,0,0,1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,trump,11.7,1,0,-1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,cruz,7.9,0,1,1.0
36302660,female,18-29,democrat,clinton,CA,nooooone,trump,5.8,0,0,0.0
36302660,female,18-29,democrat,clinton,CA,nooooone,clinton,14.2,1,1,1.0
36315427,male,18-29,republican,trump,CA,nooooone,cruz,11.8,1,1,1.0
36315427,male,18-29,republican,trump,CA,nooooone,sanders,14.1,1,0,-1.0
36315427,male,18-29,republican,trump,CA,nooooone,sanders,8.0,0,-1,0.0
36315427,male,18-29,republican,trump,CA,nooooone,clinton,7.5,0,0,1.0
36315427,male,18-29,republican,trump,CA,nooooone,trump,11.7,1,1,1.0
36315427,male,18-29,republican,trump,CA,nooooone,cruz,7.9,0,0,1.0
36315427,male,18-29,republican,trump,CA,nooooone,trump,5.8,0,1,1.0
36315427,male,18-29,republican,trump,CA,nooooone,clinton,14.2,1,0,0.0
36321076,male,18-29,republican,cruz,CA,nooooone,cruz,11.8,1,0,1.0
36321076,male,18-29,republican,cruz,CA,nooooone,sanders,14.1,1,-1,0.0
36321076,male,18-29,republican,cruz,CA,nooooone,sanders,8.0,0,1,0.0
36321076,male,18-29,republican,cruz,CA,nooooone,clinton,7.5,0,0,-1.0
36321076,male,18-29,republican,cruz,CA,nooooone,trump,11.7,1,1,0.0
36321076,male,18-29,republican,cruz,CA,nooooone,cruz,7.9,0,1,1.0
36321076,male,18-29,republican,cruz,CA,nooooone,trump,5.8,0,0,-1.0
36321076,male,18-29,republican,cruz,CA,nooooone,clinton,14.2,1,2,2.0
29210665,male,50-64,democrat,sanders,WI,nooooone,cruz,11.8,1,1,1.0
29210665,male,50-64,democrat,sanders,WI,nooooone,sanders,14.1,1,1,1.0
29210665,male,50-64,democrat,sanders,WI,nooooone,sanders,8.0,0,2,2.0
29210665,male,50-64,democrat,sanders,WI,nooooone,clinton,7.5,0,1,2.0
29210665,male,50-64,democrat,sanders,WI,nooooone,trump,11.7,1,1,1.0
29210665,male,50-64,democrat,sanders,WI,nooooone,cruz,7.9,0,0,1.0
29210665,male,50-64,democrat,sanders,WI,nooooone,trump,5.8,0,1,1.0
29210665,male,50-64,democrat,sanders,WI,nooooone,clinton,14.2,1,1,1.0
30461260,male,18-29,democrat,sanders,NY,nooooone,cruz,11.8,1,1,1.0
30461260,male,18-29,democrat,sanders,NY,nooooone,sanders,14.1,1,1,1.0
30461260,male,18-29,democrat,sanders,NY,nooooone,sanders,8.0,0,1,1.0
30461260,male,18-29,democrat,sanders,NY,nooooone,clinton,7.5,0,0,0.0
30461260,male,18-29,democrat,sanders,NY,nooooone,trump,11.7,1,-1,0.0
30461260,male,18-29,democrat,sanders,NY,nooooone,cruz,7.9,0,1,1.0
30461260,male,18-29,democrat,sanders,NY,nooooone,trump,5.8,0,-1,0.0
30461260,male,18-29,democrat,sanders,NY,nooooone,clinton,14.2,1,0,1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,cruz,11.8,1,0,-1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,sanders,14.1,1,0,-1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,sanders,8.0,0,1,1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,clinton,7.5,0,1,1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,trump,11.7,1,0,0.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,cruz,7.9,0,0,-1.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,trump,5.8,0,1,0.0
14237967,female,30-49,independent_other,clinton,GA,nooooone,clinton,14.2,1,-1,-1.0
31329809,male,18-29,democrat,sanders,DE,nooooone,cruz,11.8,1,1,0.0
31329809,male,18-29,democrat,sanders,DE,nooooone,sanders,14.1,1,2,0.0
31329809,male,18-29,democrat,sanders,DE,nooooone,sanders,8.0,0,1,1.0
31329809,male,18-29,democrat,sanders,DE,nooooone,clinton,7.5,0,0,0.0
31329809,male,18-29,democrat,sanders,DE,nooooone,trump,11.7,1,1,1.0
31329809,male,18-29,democrat,sanders,DE,nooooone,cruz,7.9,0,1,0.0
31329809,male,18-29,democrat,sanders,DE,nooooone,trump,5.8,0,0,1.0
31329809,male,18-29,democrat,sanders,DE,nooooone,clinton,14.2,1,1,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,cruz,11.8,1,1,0.0
21160805,male,50-64,independent_other,trump,FL,nooooone,sanders,14.1,1,0,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,sanders,8.0,0,0,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,clinton,7.5,0,1,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,trump,11.7,1,-1,-1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,cruz,7.9,0,1,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,trump,5.8,0,1,1.0
21160805,male,50-64,independent_other,trump,FL,nooooone,clinton,14.2,1,0,0.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,cruz,11.8,1,1,1.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,sanders,14.1,1,2,1.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,sanders,8.0,0,1,1.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,clinton,7.5,0,1,0.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,trump,11.7,1,0,1.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,cruz,7.9,0,0,0.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,trump,5.8,0,1,1.0
5726847,male,30-49,independent_other,clinton,AL,nooooone,clinton,14.2,1,1,1.0
29521896,female,30-49,no_affiliation,trump,IL,nooooone,cruz,11.8,1,1,0.0
